0,1,2,3,4,5,,,,,,
0,2018939165,Wed Jun 03 10:44:53 PDT 2009,NO_QUERY,FashionVict,stressed out ,,,,,,
4,1970132397,Sat May 30 02:35:11 PDT 2009,NO_QUERY,graceefairlamb,@Wossy Your Show Was Fantastic Last Night xxxxxxxxxxxxxxxxx,,,,,,
4,1685053556,Sat May 02 22:54:14 PDT 2009,NO_QUERY,stormwarden,@ceibner Have a safe trip back home. Was great seeing you again on Friday night. Don't be a stranger ok? ,,,,,,
0,2204336326,Wed Jun 17 01:57:08 PDT 2009,NO_QUERY,Punkmunkyuk,@fionajc3 sadly no found it on a free gif site years ago ,,,,,,
0,1994748156,Mon Jun 01 12:23:49 PDT 2009,NO_QUERY,ErstBoyIII,@wekillyou I still need a giant monstre though! ,,,,,,
4,1881229471,Fri May 22 04:01:37 PDT 2009,NO_QUERY,XkieraXnorrisX,another day off then im workin a week and a half with only one day off ..work sucks,,,,,,
4,1983466305,Sun May 31 13:12:36 PDT 2009,NO_QUERY,sydeshow,@DaedalRogue that makes me sad on so many levels but I'm glad I'm not you and going partying instead ,,,,,,
4,2071305171,Sun Jun 07 19:10:40 PDT 2009,NO_QUERY,RedHeadDreams,@stina8753 You're very kind. ,,,,,,
4,1825285425,Sun May 17 05:07:04 PDT 2009,NO_QUERY,Donald_Woods,Headed back to Dallas! 5 days home until Europe! great... I have to start packing for that when I get home!,,,,,,
4,2063635556,Sun Jun 07 03:28:09 PDT 2009,NO_QUERY,tedddy_d,@didsytooo http://twitpic.com/5dua2 - e tova e the pic mislqqq.. hohohoho. znaesh... ,,,,,,
4,2059981897,Sat Jun 06 18:01:38 PDT 2009,NO_QUERY,Shannon538,so i bought a stuffed animal and named him ozzie. that way i can shake him if he lets goals through ,,,,,,
0,2214554830,Wed Jun 17 16:54:37 PDT 2009,NO_QUERY,DammeAnnette,"Good bye Mr. PeÃ±a all Argentina will miss you CagÃ³ fuego el PeÃ±a, todo mal ",,,,,,
4,1978777803,Sun May 31 00:26:05 PDT 2009,NO_QUERY,paul_steele,@lynnbryn haha good mornin ,,,,,,
0,1759390666,Sun May 10 19:06:31 PDT 2009,NO_QUERY,tangledwords,@annieweasley gahh i'm so mad i missed it! i'll have to wait until tomorroww ,,,,,,
4,1971454789,Sat May 30 07:09:07 PDT 2009,NO_QUERY,ronicadesign,Good morning all! Hope everyone is enjoying there Saturday ,,,,,,
0,2059999773,Sat Jun 06 18:03:44 PDT 2009,NO_QUERY,krangofezaccess,@krystalnichole i only know about the foot doctor ,,,,,,
0,1978953475,Sun May 31 01:03:38 PDT 2009,NO_QUERY,TaylorHann,"Ow, I burnt/froze my finger on the toilet spray ",,,,,,
4,2189256004,Mon Jun 15 23:36:23 PDT 2009,NO_QUERY,marshygirl99,hey - my sis went to see the JoBros - and thought it was amazing! ,,,,,,
0,2252381690,Sat Jun 20 06:08:33 PDT 2009,NO_QUERY,joanfarren,Today is not a good day for me. Someone very close to me hurt my feelings. ,,,,,,
4,1967039883,Fri May 29 18:51:50 PDT 2009,NO_QUERY,Mollaaaaay,My new camera is super cute and I have the lamest tan like EVER,,,,,,
4,1989213185,Mon Jun 01 00:44:10 PDT 2009,NO_QUERY,wendeeee,expanding my itunes library ,,,,,,
0,1754116874,Sun May 10 05:02:46 PDT 2009,NO_QUERY,raevynlunatique,@angeladee Or you could be like me... work six days in a row ,,,,,,
0,1991847988,Mon Jun 01 07:46:10 PDT 2009,NO_QUERY,Butterflydiary,@styleit did you get that Gelife mani done at Dashing Diva? Mine started falling off in a few days ,,,,,,
0,2242730180,Fri Jun 19 12:33:27 PDT 2009,NO_QUERY,tgmcrox,goign to go 2 a going away party ,,,,,,
0,2016784786,Wed Jun 03 07:21:20 PDT 2009,NO_QUERY,lleannmichelle,Why is it raining!? ,,,,,,
4,1981144391,Sun May 31 08:31:05 PDT 2009,NO_QUERY,lukevenediger,"Picking up a vida for my girl, who's been so patient while I worked this weekend. I'm so lucky to have such an awesome wife ",,,,,,
4,2060069240,Sat Jun 06 18:11:52 PDT 2009,NO_QUERY,choreochick,@kezbe Hey Kezzie!! We miss u at practice right now! Having a MAD lab session for next performance See you next time (u look cute!),,,,,,
0,2182426013,Mon Jun 15 13:09:13 PDT 2009,NO_QUERY,itsnise,"Craving a steak... and of course, we don't have any... ",,,,,,
4,2056660254,Sat Jun 06 11:33:23 PDT 2009,NO_QUERY,beatriz312,Coffe ice cream is the best ,,,,,,
4,1835181670,Mon May 18 05:21:30 PDT 2009,NO_QUERY,travlR,@krisrock Eric stays at home. I took the wrong login this morning. ,,,,,,
0,1564466746,Mon Apr 20 03:37:41 PDT 2009,NO_QUERY,MrDavidChapman,It's sunny outside I'm stuck at work,,,,,,
4,1691090191,Sun May 03 17:04:15 PDT 2009,NO_QUERY,jessdl23,@ElastaLiz Did u get the text I sent late last night? ,,,,,,
0,2202491544,Tue Jun 16 21:53:20 PDT 2009,NO_QUERY,bethanie,@Irant thank you for sending the Midnight in April download around. it's bloody awesome stuff. so sad there wont be more from them ,,,,,,
0,2244592286,Fri Jun 19 14:57:11 PDT 2009,NO_QUERY,CMRosenthal,is last night at work.. sad ,,,,,,
4,1958094077,Fri May 29 02:38:26 PDT 2009,NO_QUERY,Xiulinggg,"home-sweeet-homeee! driver fetched me home from cousin's house today, saved me from walkkking . hohoho :B",,,,,,
0,2223088482,Thu Jun 18 07:50:09 PDT 2009,NO_QUERY,Tiggiwoo,and a little bored ,,,,,,
4,2015582821,Wed Jun 03 05:02:04 PDT 2009,NO_QUERY,piajimenez,"@iloveIannaHorta Until night, I guess. We'll wait for you ",,,,,,
0,1976582442,Sat May 30 18:30:14 PDT 2009,NO_QUERY,VivaLaCasie,no @ChrisTFT i have not how bout u?,,,,,,
4,2059848772,Sat Jun 06 17:45:34 PDT 2009,NO_QUERY,therecordlife,@shannonbrooke thanks! ,,,,,,
4,1564958737,Mon Apr 20 05:29:03 PDT 2009,NO_QUERY,palomitay,had a *fabulous* weekend &amp,is ready 2 face the week. ,,,,,
0,2061520879,Sat Jun 06 21:02:34 PDT 2009,NO_QUERY,LoLornaMarie,@zeepooter ugh so jealous. No one was around to go to the movies cousins even. I need a buddy. U live too far.,,,,,,
4,2053168743,Sat Jun 06 03:32:38 PDT 2009,NO_QUERY,snedwan,"@lorny_poppins Happy Birthday! You got anything planned? A girl did offer, but I wasn't that bothered, so I declined! ",,,,,,
4,1834192527,Mon May 18 01:59:22 PDT 2009,NO_QUERY,JESSABRAHAMS,Random: My aunt's water broke like an hour ago in England ,,,,,,
4,1881069043,Fri May 22 03:29:47 PDT 2009,NO_QUERY,katiex3jonas,"whoaaa awesome there's no fooood here AGAIN, my gay brother neeeds to stop coming here and just eating it all ! new phone todayy school.",,,,,,
4,2064645829,Sun Jun 07 06:49:19 PDT 2009,NO_QUERY,lolakissesxo,"@ClassicBarbie Auntie Melanie!! I'm ready too, there's just so much that still has to be done, but we're going to have a blast!",,,,,,
4,1971986850,Sat May 30 08:19:20 PDT 2009,NO_QUERY,frickxx,"@brittanytastic I know he's great, well, used to be..",,,,,,
4,1972418988,Sat May 30 09:11:18 PDT 2009,NO_QUERY,melaclaro,Whew! Don't knw why the motor cop didn't pull me over just now. I like 2 think he's a fellow tweep &amp,was bzy tweeting @ just that moment. ,,,,,
4,2066228980,Sun Jun 07 10:07:36 PDT 2009,NO_QUERY,Sherrelle,Bars droski and a boat at canyon lake ,,,,,,
0,2329170385,Thu Jun 25 10:26:00 PDT 2009,NO_QUERY,celhouston855,has a feeling the rest of the day is going to be crappy. ,,,,,,
0,2208356711,Wed Jun 17 09:05:51 PDT 2009,NO_QUERY,mirrelldc,@peterfacinelli Since he is giving away one of his Twilight chairs I will help him... although my bathroom is flooded.. ,,,,,,
0,2053296251,Sat Jun 06 04:02:01 PDT 2009,NO_QUERY,rannisynditha,"I apologize to you, and the problems that occur because of me ",,,,,,
4,2048221336,Fri Jun 05 14:51:13 PDT 2009,NO_QUERY,OSzBAby,Being Tha Fat Ass Tha I AM Eattin,,,,,,
4,1752123489,Sat May 09 21:06:21 PDT 2009,NO_QUERY,sarasmile13,headed into venue. bbl,,,,,,
4,1573855317,Tue Apr 21 03:10:31 PDT 2009,NO_QUERY,brtak,@LBOI welcome ,,,,,,
4,1564563603,Mon Apr 20 04:03:35 PDT 2009,NO_QUERY,dpillie,"@jonswerens No, just clicked send instead of paste! ",,,,,,
0,1992220154,Mon Jun 01 08:23:56 PDT 2009,NO_QUERY,aiadriano,Have to run back and forth between places before work today. Wouldn't need to do that if only I could apparate. ,,,,,,
4,1978833204,Sun May 31 00:37:32 PDT 2009,NO_QUERY,jennaajonas,Yey! Suns still shining ,,,,,,
0,2230464021,Thu Jun 18 17:09:02 PDT 2009,NO_QUERY,JessBennett3,is having such a depressing day ,,,,,,
4,1970361053,Sat May 30 03:33:04 PDT 2009,NO_QUERY,PaulKieffer,After a one hour delay they were able to fix the door and we are underway again. Another hour and 20 minutes to go. I might be on time! ,,,,,,
4,1557150199,Sun Apr 19 02:18:08 PDT 2009,NO_QUERY,sophieholman,kevin ruddy and obama are following me !! haha i fell loved ,,,,,,
4,2055957454,Sat Jun 06 10:15:50 PDT 2009,NO_QUERY,libertygirl3,"@holymully aah, very interesting ",,,,,,
4,2178124407,Mon Jun 15 07:13:49 PDT 2009,NO_QUERY,DDog,@kimidreams Morning you. How's things?,,,,,,
4,1985558387,Sun May 31 17:20:07 PDT 2009,NO_QUERY,SuzeMuse,@foodiePrints what's Grace Ottawa? I was born at the Grace Hospital. That's what I thought you meant at first. ,,,,,,
0,1957340848,Fri May 29 00:12:22 PDT 2009,NO_QUERY,ensly20,"@busays12 dont undrstand malaysian busays.just english,tagalog at waray only ",,,,,,
0,1993945696,Mon Jun 01 11:10:21 PDT 2009,NO_QUERY,IngridElise94,"So sad. The celeberties we look up to, They don't even know that you exicst, and you look up to them, but they are to far away? ohh.. ",,,,,,
0,2049067533,Fri Jun 05 16:14:24 PDT 2009,NO_QUERY,Pownz,Instict 3-0 Canada's End Result at MLG CBus ,,,,,,
4,2049691240,Fri Jun 05 17:19:38 PDT 2009,NO_QUERY,MCapp22,"The gang's all here! Kathy, Jo and Becky D. all made it safely to Chicago. Figuring out where to go for dinner and sightseeing tonight. ",,,,,,
4,1961357507,Fri May 29 09:22:46 PDT 2009,NO_QUERY,sweetserenity28,gets to hang out with my boy today ,,,,,,
4,2178165161,Mon Jun 15 07:17:33 PDT 2009,NO_QUERY,youngcampbell,"i'm going to meet my Director's Guild Family tomorrow, I miss them so much! ",,,,,,
4,1977925129,Sat May 30 22:01:15 PDT 2009,NO_QUERY,ardith_laverne,pretty good weekend so far-- no complaints ,,,,,,
0,2204302307,Wed Jun 17 01:51:39 PDT 2009,NO_QUERY,sketch200,keep your websites as stupid and simple as you can... damn ,,,,,,
0,2067088981,Sun Jun 07 11:43:36 PDT 2009,NO_QUERY,SophiesInsanity,"@GrrrlsOnMDMA I'm not looking forward to school either, really need to do this essay gah xxx",,,,,,
4,1966765952,Fri May 29 18:21:37 PDT 2009,NO_QUERY,6a3meyya,"Solid day at the beach. Water was heeeeella cold but we still had some fun alhamdulilah. Also, Tarek completed some sick jumps today ",,,,,,
0,2286126391,Mon Jun 22 16:01:48 PDT 2009,NO_QUERY,lmiceli,@itsmklol MK they are getting a divorce i just read it on perez !!!! ,,,,,,
4,1973401215,Sat May 30 11:04:36 PDT 2009,NO_QUERY,mo5150,@james_a_michael Didn't intend to. I was gonna share At least I can maybe turn off my computer today then - ADDICTED TO TWITTER,,,,,,
4,1979889064,Sun May 31 04:54:43 PDT 2009,NO_QUERY,AmandaCavanaugh,last day of summer class &amp,last day at the calesses...going to the CT sun's game with dan after class to see josh reff ,,,,,
0,2298204404,Tue Jun 23 11:23:10 PDT 2009,NO_QUERY,Peter5305,@wikirage gonna miss all the boxing and ufc ,,,,,,
4,2051945266,Fri Jun 05 23:13:05 PDT 2009,NO_QUERY,bethiepooo,@raefabulous I wish I was there my dear! have a shot for me! make it a couple! haha ,,,,,,
0,2070942168,Sun Jun 07 18:33:45 PDT 2009,NO_QUERY,iLanolin,@TorrenceG I'm missing the Tonys right now gotta keeep me updated!,,,,,,
4,1680091809,Sat May 02 10:53:02 PDT 2009,NO_QUERY,Sonya,"@TheGimpyGirls Mine too, but it's been more a matter of the dog deciding where she wants to walk and the plants not growing there. ",,,,,,
0,2203243816,Tue Jun 16 23:19:14 PDT 2009,NO_QUERY,karinb_za,"@Grenhilda We're paying for our sins I guess. Urgh, I have so much work to do as well. And my Twitter is lagging. ",,,,,,
4,2188191832,Mon Jun 15 21:27:32 PDT 2009,NO_QUERY,SweetEveAngel,#musicmonday http://bit.ly/3DtIO shaking it for you my twitpeeps fantastic music frm Turkey Enjoy!! Dancing Angel,,,,,,
4,1971528905,Sat May 30 07:19:00 PDT 2009,NO_QUERY,michabella,@Cassius_Designs Glad to hear that ,,,,,,
0,2302668768,Tue Jun 23 17:07:49 PDT 2009,NO_QUERY,Shontelle_Layne,@megspptc hey yooooo! I'm having a blast. Almos over tho u good?,,,,,,
4,2063571536,Sun Jun 07 03:12:08 PDT 2009,NO_QUERY,jamiemoore,goes to double the mileage on his car ,,,,,,
4,1971270073,Sat May 30 06:40:58 PDT 2009,NO_QUERY,natalieolofsson,"- Just came home from the city, and I have some clothes with me. ",,,,,,
0,2182805711,Mon Jun 15 13:39:36 PDT 2009,NO_QUERY,ChazHamX,@mugluf Um i duno wen the premier is and i think i have plans... sorry x,,,,,,
4,1679314096,Sat May 02 09:03:20 PDT 2009,NO_QUERY,BradAusrotas,"@AmandaRumm Ah, Sammie started spamming periods, the perfect out. Right, back to reading ",,,,,,
4,1880504642,Fri May 22 01:28:52 PDT 2009,NO_QUERY,melissagraf,@ACiccone Not yet! But looking. ,,,,,,
4,2002396467,Tue Jun 02 04:05:22 PDT 2009,NO_QUERY,Nic0pic0,@DaisyKary Hey there ,,,,,,
0,1759532603,Sun May 10 19:25:20 PDT 2009,NO_QUERY,selenieee,Ewww...crappy weather ,,,,,,
4,1822759256,Sat May 16 20:19:14 PDT 2009,NO_QUERY,TheMelba,Screw reality! Im going out!!! ~Melba~,,,,,,
0,2216553250,Wed Jun 17 19:38:19 PDT 2009,NO_QUERY,bigblu44,ghost hunters with some wierd dolls ,,,,,,
4,1971922863,Sat May 30 08:11:10 PDT 2009,NO_QUERY,jessiepoo92,going to the zoo today. Yay! ,,,,,,
0,1962299613,Fri May 29 10:49:58 PDT 2009,NO_QUERY,censuredbeauty,@nick_carter the video is private ,,,,,,
0,1982959720,Sun May 31 12:14:04 PDT 2009,NO_QUERY,Wee_Free_MacRae,Kim wont let me put Ozzy on the satnav. I've changed the car symbol to a VW camper though ,-),,,,,
4,2058063471,Sat Jun 06 14:11:36 PDT 2009,NO_QUERY,08neon,going with my cousin to get his fitting for his tuxedo for a sweet sixteen! very excited! ,,,,,,
4,1835284876,Mon May 18 05:37:30 PDT 2009,NO_QUERY,Cassia_,Bom dia! 801 followers! Should I celebrate? ,,,,,,
4,2055024348,Sat Jun 06 08:33:10 PDT 2009,NO_QUERY,kimmiemeissner,"I need you like a heart needs a beat, but that's nothing new...I love that song right now ",,,,,,
0,2196147904,Tue Jun 16 12:05:20 PDT 2009,NO_QUERY,melaniebarros,i can remember cuz iÂ´m learning something so boring ,,,,,,
0,1988881788,Sun May 31 23:39:19 PDT 2009,NO_QUERY,nuyorican718,ok so @heidimontag looked gorgeous and had me balling my eyes out when @laurenconrad walked in the room yay!!!! i miss my bff ,,,,,,
4,2175924002,Mon Jun 15 02:23:45 PDT 2009,NO_QUERY,Smelleykins,@SarahGirl9 good morning Sarah! Hope you manage to get everything done x,,,,,,
0,1694979758,Mon May 04 04:48:48 PDT 2009,NO_QUERY,Robyn2oo8,"i am soooo bored revising for my spanish exam tomorrow! 9:30 in the morning, il still be half asleep! haha ",,,,,,
0,2286942334,Mon Jun 22 17:08:11 PDT 2009,NO_QUERY,jaqueestar,ahh! it's raining hard now. i forgot that i had just washed my car :/ not cool ,,,,,,
4,2066827753,Sun Jun 07 11:14:41 PDT 2009,NO_QUERY,KyleZosum,morniiing im still sleepy though i might go back to sleep hah,,,,,,
4,2055491546,Sat Jun 06 09:24:53 PDT 2009,NO_QUERY,_nuree,"in switzerland, Bern right now.. the sun is shining ",,,,,,
4,2017425078,Wed Jun 03 08:22:11 PDT 2009,NO_QUERY,belindaong,Just gotten affirmation from B! YAY! relieved! ,,,,,,
0,2014997983,Wed Jun 03 03:22:47 PDT 2009,NO_QUERY,daisy7186,Seriously feeling ill why does tonight have to be the dinner for 520??? well we shall see how work goes.,,,,,,
4,1999932449,Mon Jun 01 21:05:19 PDT 2009,NO_QUERY,JoeCascio,@golfgirl Dang! I would have got it wrong *again*. What course were you at??,,,,,,
0,2071113671,Sun Jun 07 18:51:27 PDT 2009,NO_QUERY,lone_binky,@btmcclure aww how sad! ,,,,,,
4,2192334599,Tue Jun 16 06:52:49 PDT 2009,NO_QUERY,RomeyLouangvila,@doerrelizabeth - good to see you on here. @WatchPerrelet was sad he didn't see you at JCK as well as me ,,,,,,
4,2186246183,Mon Jun 15 18:33:54 PDT 2009,NO_QUERY,erikaANGEL,"okay, i LOVE nick jonas, but i think he's a manwhore lmfao &lt;333 ",,,,,,
4,2069083224,Sun Jun 07 15:13:51 PDT 2009,NO_QUERY,fartingpen,@rehna_tu no da. i went for star trek last night. slept at 3. woke up 12 hours later. now working. tom morn regular office.,,,,,,
4,1688895006,Sun May 03 12:09:45 PDT 2009,NO_QUERY,godlesswoman,@chesterbr lol I love that ,,,,,,
4,2186504231,Mon Jun 15 18:56:08 PDT 2009,NO_QUERY,NicLizD,"@bhaddad I don't know... you're a smart goat lover, surely you can figure it out ",,,,,,
4,2047965490,Fri Jun 05 14:27:12 PDT 2009,NO_QUERY,helloveggie,@veganhope oh goodness! poor matt. cashews are also good for oral health here here!,,,,,,
4,1976074889,Sat May 30 16:31:51 PDT 2009,NO_QUERY,maupuia,@mtthewbuchanan of it Ice Hockey had a spell-off instead of a face-off ,,,,,,
0,2178074392,Mon Jun 15 07:09:23 PDT 2009,NO_QUERY,GrabMoL,My tums hurts. ,,,,,,
0,2221961517,Thu Jun 18 06:16:55 PDT 2009,NO_QUERY,lueyjingco,Don't you hate it when you hang on to a seemingly interesting movie to see the ending only to find out that the ending sucks? ,,,,,,
4,2190609103,Tue Jun 16 03:13:12 PDT 2009,NO_QUERY,indierx311,@NickHexum I get chills whenever I listen to the new album. You guys are the best ,,,,,,
0,1997935032,Mon Jun 01 17:42:42 PDT 2009,NO_QUERY,chauntayg,Geez...i cant wait to get my hair done tomorrow...i look a hot mess ,,,,,,
4,1973707580,Sat May 30 11:40:36 PDT 2009,NO_QUERY,Katiana_,aww! my little cherub ,,,,,,
4,1553273697,Sat Apr 18 13:49:49 PDT 2009,NO_QUERY,DebsGW,wondering if I'm productive or busy according to Todd Falcones article http://snurl.com/g5ug2,,,,,,
4,1975520541,Sat May 30 15:20:02 PDT 2009,NO_QUERY,GhostOtaku,Thankfully there's Stanley cup hockey on to help ease my bummed-ness about #Phish. Go #RedWings! Less then 2 hours till the puck drops! ,,,,,,
4,1995552395,Mon Jun 01 13:40:25 PDT 2009,NO_QUERY,ItsMeCara,"On that note, I'm a sensitive girl...be nice to my poor little heart. Thanks ",,,,,,
0,2230203414,Thu Jun 18 16:47:01 PDT 2009,NO_QUERY,_bron_,I need some sort of proper filing/organisation method for my magazines so i can pull up tutorials that I know i've read easily ,,,,,,
4,1980242869,Sun May 31 06:09:27 PDT 2009,NO_QUERY,sheila74,@WeddingDaze have fun. Could you let me know if it's a good one. I'm thinking a going further afield in my marketing at wedding fayres. ,,,,,,
4,1695844613,Mon May 04 07:04:18 PDT 2009,NO_QUERY,leannajune,dance gavin dance/attack attack/a skylit drive tonight! i'm so exciteddddd,,,,,,
4,1978093240,Sat May 30 22:25:29 PDT 2009,NO_QUERY,JennysMyName,@KayleenDuhh awhahah I'm gonna fall in love with Jesse too whachout! heheh He's got some good pickup lines lol,,,,,,
0,2012551577,Tue Jun 02 20:51:25 PDT 2009,NO_QUERY,GillianMe,"something bit me on the foot, now it's swollen and sore ",,,,,,
4,1881979414,Fri May 22 05:59:12 PDT 2009,NO_QUERY,mbookworm,@janettefuller and THE HUNGER GAMES by Suzanne Collins. ,,,,,,
4,1996671858,Mon Jun 01 15:29:12 PDT 2009,NO_QUERY,BrittyBoo007,"Ryan Reynolds Told Me, &quot;....And For Godsakes Put Some Pants On.&quot; ",,,,,,
4,2062422284,Sat Jun 06 23:11:14 PDT 2009,NO_QUERY,Oliviastephen,Wade.&quot,Grad...Hot...Bald.&quot,&quot,Your not gonna shave your head!&quot,&quot,Uh.. Yeah.I hot...get babes&quot,Hahahaha man love Wade!
4,1752871285,Sat May 09 23:16:36 PDT 2009,NO_QUERY,ArmyWifey2007,I'm one tough momma. Put together a swing set for Tammy allll by myself today! My hubby would be so proud of me. :],,,,,,
0,2068469316,Sun Jun 07 14:07:59 PDT 2009,NO_QUERY,DianaFletcher,@paulahibner :3 yeah!! I don't talk to you since so long!!,,,,,,
4,1999057168,Mon Jun 01 19:34:08 PDT 2009,NO_QUERY,isharity,@Demusei both. ,,,,,,
0,1992702974,Mon Jun 01 09:11:08 PDT 2009,NO_QUERY,npealer,It is going to be a long day if the alarm keeps going off in the office. ,,,,,,
4,2175516142,Mon Jun 15 01:12:25 PDT 2009,NO_QUERY,iCherAnn,my cutest &amp,youngest cousin http://bit.ly/H1XWN,,,,,
4,2054163541,Sat Jun 06 06:43:00 PDT 2009,NO_QUERY,MaLtMD,is just enjoying the weekend. http://plurk.com/p/yvre4,,,,,,
0,2231475143,Thu Jun 18 18:35:58 PDT 2009,NO_QUERY,fefe91,"@mandiemuller hahah i didnt get your text, i am soo upset now!! lol ",,,,,,
4,1556241686,Sat Apr 18 22:07:08 PDT 2009,NO_QUERY,Riskin,@BrokenDoll Have an amazing weekend Schwin Schwin (sound effects) ,,,,,,
0,1692523211,Sun May 03 20:10:47 PDT 2009,NO_QUERY,H34TH3R,@iamjonathancook http://twitpic.com/4iy98 - I should've been there. ,,,,,,
4,1979451679,Sun May 31 03:06:17 PDT 2009,NO_QUERY,TonyWade,@jimatwax More people have ingrown toenails ,,,,,,
0,1469083808,Tue Apr 07 05:08:09 PDT 2009,NO_QUERY,tinacase,@jillianne ow. ,,,,,,
4,1573442528,Tue Apr 21 01:11:27 PDT 2009,NO_QUERY,vagueonthehow,@Angel_ite Well done! Stationary! You make me proud ,,,,,,
4,1991401818,Mon Jun 01 06:58:31 PDT 2009,NO_QUERY,london_city,"Just got to feltham, long ass drive n I'm hungry for pizza hut salad bar ",,,,,,
4,1969483499,Sat May 30 00:10:44 PDT 2009,NO_QUERY,gidgetch,Everything is funny as long as it is happening to somebody else. - Will Rogers,,,,,,
0,2235025989,Fri Jun 19 00:15:37 PDT 2009,NO_QUERY,liljohnny323,I feel like a beached whale still ,,,,,,
4,1822830661,Sat May 16 20:29:16 PDT 2009,NO_QUERY,SandyB710,@dannygokey Not as much as we love you ,,,,,,
4,2018010214,Wed Jun 03 09:17:44 PDT 2009,NO_QUERY,voyage2k,@Mrbimble76 I need to watch it again. ,,,,,,
4,1675827484,Fri May 01 20:25:27 PDT 2009,NO_QUERY,tayybaybay0,Sitting on the balcony in panama city.. Nice breeze. ,,,,,,
4,2192002101,Tue Jun 16 06:20:35 PDT 2009,NO_QUERY,twofivethreetwo,"@Rockers_Delight ha, tots now or tots later, either way always good. ",,,,,,
0,2183709774,Mon Jun 15 14:52:48 PDT 2009,NO_QUERY,AnnaBokova,@CellarRats69@BitchinRob@GillBH meeee! (jeez that sounds like a goat) and gutted none of you will be there ,,,,,,
0,2262010999,Sat Jun 20 21:43:51 PDT 2009,NO_QUERY,al3xg,@debonairyouth awee yeah i saw the with the whole family a few months before Heidi died ,,,,,,
4,1770897065,Mon May 11 22:33:39 PDT 2009,NO_QUERY,CaroTheNyx,"@deviantcuppy hmm. ouch @ the fact that you haven't missed me!!! Well, fine! uhhh .. errr hm. Jebus? ",,,,,,
4,2182863702,Mon Jun 15 13:44:08 PDT 2009,NO_QUERY,brazilgurl21,@ItsMayaKibbel so what is up? Add me on myspace plz www.myspace.com/mgndwd,,,,,,
4,1963199680,Fri May 29 12:21:28 PDT 2009,NO_QUERY,SorchaD,I'm so tired. Finally got some new clothes today though. Think I'm going to The Corona's later ,,,,,,
0,1573530479,Tue Apr 21 01:36:27 PDT 2009,NO_QUERY,ayetsanjose,"says i wanna play Rc, but our office pc is prohibited to access FS http://plurk.com/p/pbhlg",,,,,,
4,2000186653,Mon Jun 01 21:35:06 PDT 2009,NO_QUERY,gaymarriage,"@LeTeddy Haha, thanks baby ",,,,,,
4,1956836310,Thu May 28 22:48:54 PDT 2009,NO_QUERY,therealTiffany,@jalma04 that's a good first step ,,,,,,
4,1687595016,Sun May 03 09:06:19 PDT 2009,NO_QUERY,raachaaell,"thanks to everyone who came to my 18th last night, i had a great time and i love you all xxx",,,,,,
4,1982215421,Sun May 31 10:45:38 PDT 2009,NO_QUERY,purple_truck,Aw I LOVE the sunday staff! Had such a funny day havin a bbq with the fam now x,,,,,,
0,1969099193,Fri May 29 23:01:44 PDT 2009,NO_QUERY,punkprincess195,can't charge iPod ,,,,,,
0,1559318505,Sun Apr 19 10:49:42 PDT 2009,NO_QUERY,Ashtonpalileo,At work for the third time this weekend. oh what fun!,,,,,,
0,1984944085,Sun May 31 16:07:00 PDT 2009,NO_QUERY,fantasycreative,"@ColeMark I did, about 3 months ago ",,,,,,
4,2001869077,Tue Jun 02 02:21:20 PDT 2009,NO_QUERY,laura_eyedea,"and leaving, all ready, quite heavy backpack... going to the airport ",,,,,,
0,1989694289,Mon Jun 01 02:28:28 PDT 2009,NO_QUERY,scodal,@Daddys_pet yea lol i dont need muscle men chasing after me to hurt me i am little man,,,,,,
4,2002125188,Tue Jun 02 03:13:30 PDT 2009,NO_QUERY,morrow,@devilx wha.. shuffle... cheap crap.. ,,,,,,
4,1961574400,Fri May 29 09:42:50 PDT 2009,NO_QUERY,lganther,@KelsyC ur teeth r white they r asking about u on asp ,,,,,,
0,1794581214,Thu May 14 06:07:47 PDT 2009,NO_QUERY,tinpui1012,I'm only fooling myself ,,,,,,
0,2201813019,Tue Jun 16 20:48:42 PDT 2009,NO_QUERY,talkkok,"i dont usually &quot;fan&quot; things, but i miss subway so much &quot;Weng Keong became a fan of SUBWAY.&quot; ",,,,,,
4,1880570472,Fri May 22 01:42:53 PDT 2009,NO_QUERY,ouspec,@maxime_at_ekohe check this photo http://bit.ly/7a4NK,,,,,,
4,1548285766,Fri Apr 17 20:32:20 PDT 2009,NO_QUERY,chedyer,my honey is finally back home ,,,,,,
4,2062844005,Sun Jun 07 00:29:27 PDT 2009,NO_QUERY,GenevieveEvelyn,@Dino101 okay I believe you ,,,,,,
4,1691384493,Sun May 03 17:44:36 PDT 2009,NO_QUERY,mentormadness,@ransomtech No worries! I thought it was a good question &amp,I figured someone on my PLN may know the answer! It's all about the sharing! ,,,,,
4,2176496917,Mon Jun 15 04:01:54 PDT 2009,NO_QUERY,trystonette,feels really sad and empty *im not emomo* idk why sana tomorrow na for me to laugh na and smile http://plurk.com/p/112a6b,,,,,,
4,2054546570,Sat Jun 06 07:35:15 PDT 2009,NO_QUERY,CharleneBx,@vicvac17 Oooh sounds pure lush U have to get some pics so we can seeee!,,,,,,
4,2051032973,Fri Jun 05 19:44:23 PDT 2009,NO_QUERY,VikkSyn,@TonyPdeLaCouer Didn't know that was you at @SnoohBirdie 's house.,,,,,,
4,2191867827,Tue Jun 16 06:06:41 PDT 2009,NO_QUERY,ercool,@Jhermin but your class starts at 6pm pa diba? ,,,,,,
